,movie_title,imdb_score,genres,director_name,plot_keywords,actors,movie_imdb_link,movie_titles
587,Mad Max 2: The Road Warrior ,7.6,Action|Adventure|Sci-Fi|Thriller,GeorgeMiller,australian|gasoline|post apocalypse|refinery|warrior,VernonWells|BruceSpence|KjellNilsson,http://www.imdb.com/title/tt0082694/?ref_=fn_tt_tt_1,Mad Max 2: The Road Warrior
588,The Legend of Drunken Master ,7.6,Action|Comedy,Chia-LiangLiu,battle|fight|fighting|martial artist|snake,AndyLau|AnitaMui|Ho-SungPak,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1,The Legend of Drunken Master
589,The Namesake ,7.6,Drama,MiraNair,bengali|india|reference to gogol|train|train crash,JacindaBarrett|BrookeSmith|Tabu,http://www.imdb.com/title/tt0433416/?ref_=fn_tt_tt_1,The Namesake
590,Star Trek: First Contact ,7.6,Action|Adventure|Drama|Sci-Fi|Thriller,JonathanFrakes,21st century|borg|borg sphere|captain|sphere,LeVarBurton|AlfreWoodard|JonathanFrakes,http://www.imdb.com/title/tt0117731/?ref_=fn_tt_tt_1,Star Trek: First Contact
591,Collateral ,7.6,Crime|Drama|Thriller,MichaelMann,city by night|contract killer|driving at night|los angeles california|taxi,TomCruise|JadaPinkettSmith|DebiMazar,http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1,Collateral
592,Rise of the Planet of the Apes ,7.6,Action|Drama|Sci-Fi|Thriller,RupertWyatt,alzheimer's disease|ape|chimpanzee|fire|when animals attack,JamesFranco|DavidOyelowo|TylerLabine,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,Rise of the Planet of the Apes
593,The Hunger Games: Catching Fire ,7.6,Adventure|Sci-Fi|Thriller,FrancisLawrence,president|snow|television|tour|uprising,JenniferLawrence|JoshHutcherson|SandraEllisLafferty,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,The Hunger Games: Catching Fire
594,28 Days Later... ,7.6,Drama|Horror|Sci-Fi|Thriller,DannyBoyle,laboratory|london england|military|virus|zombie apocalypse,NoahHuntley|MeganBurns|DavidSchneider,http://www.imdb.com/title/tt0289043/?ref_=fn_tt_tt_1,28 Days Later...
595,Kung Fu Panda ,7.6,Action|Adventure|Animation|Comedy|Family,MarkOsborne,kung fu|kung fu master|master|panda|snow leopard,AngelinaJoliePitt|WayneKnight|DanFogler,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,Kung Fu Panda
596,Escape from Alcatraz ,7.6,Biography|Crime|Drama,DonSiegel,alcatraz|escape|inmate|island|prison,ClintEastwood|PatrickMcGoohan|FredWard,http://www.imdb.com/title/tt0079116/?ref_=fn_tt_tt_1,Escape from Alcatraz
597,My Life Without Me ,7.6,Drama|Romance,IsabelCoixet,cancer|death|doctor|drinking|love,SarahPolley|JulianRichings|AmandaPlummer,http://www.imdb.com/title/tt0314412/?ref_=fn_tt_tt_1,My Life Without Me
598,Saving Face ,7.6,Comedy|Drama|Romance,AliceWu,chinese|chinese american|lesbian love|mother daughter relationship|surgeon,JoanChen|AtoEssandoh|JessicaHecht,http://www.imdb.com/title/tt0384504/?ref_=fn_tt_tt_1,Saving Face
599,I Am Sam ,7.6,Drama,JessieNelson,child custody|custody battle|disability|mentally impaired man|single father,DianneWiest|LorettaDevine|RichardSchiff,http://www.imdb.com/title/tt0277027/?ref_=fn_tt_tt_1,I Am Sam
600,The Hunt for Red October ,7.6,Action|Adventure|Thriller,JohnMcTiernan,analyst|defection|navy|soviet submarine|submarine,ScottGlenn|JeffreyJones|CourtneyB.Vance,http://www.imdb.com/title/tt0099810/?ref_=fn_tt_tt_1,The Hunt for Red October
601,Leaving Las Vegas ,7.6,Drama|Romance,MikeFiggis,alcoholic|bar|love|prostitute|sex,NicolasCage|ValeriaGolino|JulianSands,http://www.imdb.com/title/tt0113627/?ref_=fn_tt_tt_1,Leaving Las Vegas
602,"It's a Mad, Mad, Mad, Mad World ",7.6,Action|Adventure|Comedy|Crime,StanleyKramer,california|desert|dying words|money|race,JonathanWinters|SidCaesar|SpencerTracy,http://www.imdb.com/title/tt0057193/?ref_=fn_tt_tt_1,"It's a Mad, Mad, Mad, Mad World"
603,Volver ,7.6,Comedy|Crime|Drama|Mystery,PedroAlmodóvar,abusive father|child abuse|death|rape|secret,CarmenMaura|LolaDueñas|AntoniodelaTorre,http://www.imdb.com/title/tt0441909/?ref_=fn_tt_tt_1,Volver
604,Fuel ,7.6,Documentary,JoshuaTickell,alternative energy|energy|fuel|green|oil,LarryDavid|SherylCrow|GeorgeW.Bush,http://www.imdb.com/title/tt1294164/?ref_=fn_tt_tt_1,Fuel
605,Whale Rider ,7.6,Drama|Family,NikiCaro,girl|maori|new zealand|tradition|whale,KeishaCastle-Hughes|RawiriParatene|TammyDavis,http://www.imdb.com/title/tt0298228/?ref_=fn_tt_tt_1,Whale Rider
606,Traffic ,7.6,Crime|Drama|Thriller,StevenSoderbergh,cocaine|drug smuggling|interlinked stories|judge|mexico,MichaelO'Neill|JacobVargas|JamesLew,http://www.imdb.com/title/tt0181865/?ref_=fn_tt_tt_1,Traffic
607,The Great Debaters ,7.6,Biography|Drama,DenzelWashington,college|debate|student|texas|wiley college,DenzelWashington|JurneeSmollett-Bell|JohnHeard,http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1,The Great Debaters
608,American Psycho ,7.6,Crime|Drama,MaryHarron,1980s|business card|male rear nudity|materialism|narcissism,ChristianBale|JustinTheroux|SamanthaMathis,http://www.imdb.com/title/tt0144084/?ref_=fn_tt_tt_1,American Psycho
609,Tucker and Dale vs Evil ,7.6,Comedy|Horror,EliCraig,cabin|chainsaw|college kid|hillbilly|vacation,KatrinaBowden|TylerLabine|ChelanSimmons,http://www.imdb.com/title/tt1465522/?ref_=fn_tt_tt_1,Tucker and Dale vs Evil
610,The Kite Runner ,7.6,Drama,MarcForster,afghanistan|based on novel|boy|friend|kite,MustafaHaidari|ShaunToub|KhalidAbdalla,http://www.imdb.com/title/tt0419887/?ref_=fn_tt_tt_1,The Kite Runner
611,The Others ,7.6,Fantasy|Horror|Thriller,AlejandroAmenábar,curtain|haunting|mansion|mute|xeroderma pigmentosum,FionnulaFlanagan|ElaineCassidy|EricSykes,http://www.imdb.com/title/tt0230600/?ref_=fn_tt_tt_1,The Others
612,The Hurt Locker ,7.6,Drama|History|Thriller|War,KathrynBigelow,army|bomb|dangerous job|death|iraq,JeremyRenner|ChristianCamargo|BrianGeraghty,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,The Hurt Locker
613,Boys Don't Cry ,7.6,Biography|Crime|Drama|Romance,KimberlyPeirce,drinking|female dressed as male|love|nebraska|transgender,AliciaGoranson|BrendanSextonIII|JeannettaArnette,http://www.imdb.com/title/tt0171804/?ref_=fn_tt_tt_1,Boys Don't Cry
614,A Single Man ,7.6,Drama|Romance,TomFord,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,ColinFirth|TeddySears|KeriLynnPratt,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,A Single Man
615,Moneyball ,7.6,Biography|Drama|Sport,BennettMiller,baseball|meeting|statistics|strategy|voice over,PhilipSeymourHoffman|RobinWright|BradPitt,http://www.imdb.com/title/tt1210166/?ref_=fn_tt_tt_1,Moneyball
616,When Harry Met Sally... ,7.6,Comedy|Drama|Romance,RobReiner,friendship|love|male female friendship|new york|sex,BrunoKirby|GretchenPalmer|HarleyJaneKozak,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,When Harry Met Sally...
617,The Hours ,7.6,Drama|Romance,StephenDaldry,housewife|lesbian|novel|party|reading,MerylStreep|StephenDillane|MirandaRichardson,http://www.imdb.com/title/tt0274558/?ref_=fn_tt_tt_1,The Hours
618,Animal House ,7.6,Comedy,JohnLandis,academic probation|camera shot of feet|fraternity|school expulsion|smashing a guitar,JohnBelushi|KarenAllen|TimMatheson,http://www.imdb.com/title/tt0077975/?ref_=fn_tt_tt_1,Animal House
619,The Nun's Story ,7.6,Drama,FredZinnemann,belgium|congo|convent|nun|nurse,ColleenDewhurst|PeterFinch|BeatriceStraight,http://www.imdb.com/title/tt0053131/?ref_=fn_tt_tt_1,The Nun's Story
620,House of Sand and Fog ,7.6,Drama,VadimPerelman,auction|home|house|iranian|marriage,FrancesFisher|KimDickens|RonEldard,http://www.imdb.com/title/tt0315983/?ref_=fn_tt_tt_1,House of Sand and Fog
621,Harry Potter and the Goblet of Fire ,7.6,Adventure|Family|Fantasy|Mystery,MikeNewell,fire|goblet|magic|tournament|wizard,RobertPattinson|DanielRadcliffe|RupertGrint,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,Harry Potter and the Goblet of Fire
622,Frozen ,7.6,Adventure|Animation|Comedy|Family|Fantasy|Musical,ChrisBuck,magic|sister love|sister sister relationship|snow|snowman,JoshGad|MauriceLaMarche|LivvyStubenrauch,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,Frozen
623,High Fidelity ,7.6,Comedy|Drama|Music|Romance,StephenFrears,employer employee relationship|record store|store|thirty something|vinyl,DrakeBell|LiliTaylor|LisaBonet,http://www.imdb.com/title/tt0146882/?ref_=fn_tt_tt_1,High Fidelity
624,The Algerian ,7.6,Action|Romance|Thriller,GiovanniZelko,algeria|algerian|los angeles california|muslim,ZuhairHaddad|HarryLennix|BenYoucef,http://www.imdb.com/title/tt1681370/?ref_=fn_tt_tt_1,The Algerian
625,The Godfather: Part III ,7.6,Crime|Drama,FrancisFordCoppola,1970s|family relationships|mob hit|opera|repeating history,AlPacino|JoeMantegna|BridgetFonda,http://www.imdb.com/title/tt0099674/?ref_=fn_tt_tt_1,The Godfather: Part III
626,Headhunters ,7.6,Crime|Drama|Thriller,MortenTyldum,art thief|male frontal nudity|male nudity|male star appears nude|painting,AkselHennie|SynnøveMacodyLund|JulieR.Ølgaard,http://www.imdb.com/title/tt1614989/?ref_=fn_tt_tt_1,Headhunters
627,Dead Man Walking ,7.6,Crime|Drama,TimRobbins,death|execution|nun|solitary confinement|visit,LoisSmith|CeliaWeston|RobertProsky,http://www.imdb.com/title/tt0112818/?ref_=fn_tt_tt_1,Dead Man Walking
628,Fury ,7.6,Action|Drama|War,DavidAyer,battle|battlefield|brutality|combat|tank,BradPitt|LoganLerman|JimParrack,http://www.imdb.com/title/tt2713180/?ref_=fn_tt_tt_1,Fury
629,Saint Ralph ,7.6,Comedy|Drama|Sport,MichaelMcGowan,boston marathon|coma|marathon|miracles|running,CampbellScott|AdamButcher|GordonPinsent,http://www.imdb.com/title/tt0384488/?ref_=fn_tt_tt_1,Saint Ralph
630,The Damned United ,7.6,Biography|Drama|Sport,TomHooper,cup|derby county|flashback|football|leeds united,StephenGraham|MarkBazeley|MauriceRoëves,http://www.imdb.com/title/tt1226271/?ref_=fn_tt_tt_1,The Damned United
631,Antarctica: A Year on Ice ,7.6,Adventure|Biography|Documentary|Drama,AnthonyPowell,antarctica,JoshSwanson|TomHamann|AnthonyPowell,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,Antarctica: A Year on Ice
632,Ayurveda: Art of Being ,7.6,Documentary,PanNalin,eastern philosophy|healing|india|life,,http://www.imdb.com/title/tt0221809/?ref_=fn_tt_tt_1,Ayurveda: Art of Being
633,Moulin Rouge! ,7.6,Drama|Musical|Romance,BazLuhrmann,death of main character|eiffel tower paris|jealousy|tragedy|two suitors,JimBroadbent|KylieMinogue|RichardRoxburgh,http://www.imdb.com/title/tt0203009/?ref_=fn_tt_tt_1,Moulin Rouge!
634,Bridge of Spies ,7.6,Drama|History|Thriller,StevenSpielberg,cia|cold war|lawyer|negotiation|spy,TomHanks|MarkRylance|AmyRyan,http://www.imdb.com/title/tt3682448/?ref_=fn_tt_tt_1,Bridge of Spies
635,The Crow ,7.6,Action|Drama|Fantasy,AlexProyas,back from the dead|crime boss|crow|gothic|vigilante,MichaelWincott|BaiLing|DavidPatrickKelly,http://www.imdb.com/title/tt0109506/?ref_=fn_tt_tt_1,The Crow
636,Me Before You ,7.6,Drama|Romance,TheaSharrock,accident|caretaker|economic hardship|quadriplegic|wheelchair,SamClaflin|EmiliaClarke|BrendanCoyle,http://www.imdb.com/title/tt2674426/?ref_=fn_tt_tt_1,Me Before You
637,March of the Penguins ,7.6,Documentary,LucJacquet,chick|emperor penguin|journey|ocean|penguin,MorganFreeman|SofieGråbøl|RomaneBohringer,http://www.imdb.com/title/tt0428803/?ref_=fn_tt_tt_1,March of the Penguins
638,Interview with the Vampire: The Vampire Chronicles ,7.6,Drama|Fantasy|Horror,NeilJordan,betrayal|dangerous friend|gothic|monster as victim|vampire,BradPitt|TomCruise|KirstenDunst,http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1,Interview with the Vampire: The Vampire Chronicles
639,High Plains Drifter ,7.6,Mystery|Western,ClintEastwood,gravestone|gunfighter|outlaw|revenge|small town,ClintEastwood|RichardBull|JohnHillerman,http://www.imdb.com/title/tt0068699/?ref_=fn_tt_tt_1,High Plains Drifter
640,Philomena ,7.6,Biography|Drama,StephenFrears,catholic|convent|gay love|gay relationship|irish adoption board,SteveCoogan|MareWinningham|PeterHermann,http://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1,Philomena
641,The Impossible ,7.6,Drama|Thriller,J.A.Bayona,christmas|resort|thailand|tourist|tsunami,NaomiWatts|GeraldineChaplin|OakleePendergast,http://www.imdb.com/title/tt1649419/?ref_=fn_tt_tt_1,The Impossible
642,Radio Days ,7.6,Comedy,WoodyAllen,beach|cigarette girl|radio|woman holding a baby|working class,MikeStarr|DonPardo|JulieKavner,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1,Radio Days
643,The Thin Red Line ,7.6,Drama|War,TerrenceMalick,battle|hill|jungle|multiple perspectives|tropical island,NickStahl|MirandaOtto|DashMihok,http://www.imdb.com/title/tt0120863/?ref_=fn_tt_tt_1,The Thin Red Line
644,Inside Man ,7.6,Crime|Drama|Mystery|Thriller,SpikeLee,bank|detective|negotiation|police|robber,DenzelWashington|JamesRansone|PeterGerety,http://www.imdb.com/title/tt0454848/?ref_=fn_tt_tt_1,Inside Man
645,House of Flying Daggers ,7.6,Action|Adventure|Drama|Romance,YimouZhang,flying|flying dagger|government|police|secret,TakeshiKaneshiro|AndyLau|ZhengyongZhang,http://www.imdb.com/title/tt0385004/?ref_=fn_tt_tt_1,House of Flying Daggers
646,The Omen ,7.6,Fantasy|Horror|Mystery,RichardDonner,ambassador|death|hospital|priest|stillborn child,LeeRemick|PatrickTroughton|BillieWhitelaw,http://www.imdb.com/title/tt0075005/?ref_=fn_tt_tt_1,The Omen
647,Star Wars: Episode III - Revenge of the Sith ,7.6,Action|Adventure|Fantasy|Sci-Fi,GeorgeLucas,elongated cry of no|friends become enemies|kicked in the butt|robotic midwife|vision,NataliePortman|ChristopherLee|HaydenChristensen,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,Star Wars: Episode III - Revenge of the Sith
648,United 93 ,7.6,Drama|History|Thriller,PaulGreengrass,flight|passenger|plane|september 11 2001|terrorist,ChristianClemenson|DavidAlanBasche|SusanBlommaert,http://www.imdb.com/title/tt0475276/?ref_=fn_tt_tt_1,United 93
649,West Side Story ,7.6,Crime|Drama|Musical|Romance|Thriller,JeromeRobbins,dance|gang|new york city|puerto rican|tragedy,RitaMoreno|GeorgeChakiris|RichardBeymer,http://www.imdb.com/title/tt0055614/?ref_=fn_tt_tt_1,West Side Story
650,Grindhouse ,7.6,Action|Horror|Thriller,RobertRodriguez,anthropophagus|blood and gore|double feature|real twins playing twins|zombie,QuentinTarantino|RosarioDawson|ZoëBell,http://www.imdb.com/title/tt0462322/?ref_=fn_tt_tt_1,Grindhouse
651,Milk ,7.6,Biography|Drama|History,GusVanSant,california|gay|gay activist|gay pickup|gay rights,JamesFranco|DenisO'Hare|LucasGrabeel,http://www.imdb.com/title/tt1013753/?ref_=fn_tt_tt_1,Milk
652,The Raid: Redemption ,7.6,Action|Crime|Thriller,GarethEvans,apartment|drug lord|gangster|police|swat team,IkoUwais|YayanRuhian|DonnyAlamsyah,http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1,The Raid: Redemption
653,Munich ,7.6,Drama|History|Thriller,StevenSpielberg,arab|black september|israel|jew|munich olympics,AyeletZurer|MoritzBleibtreu|MathieuAmalric,http://www.imdb.com/title/tt0408306/?ref_=fn_tt_tt_1,Munich
654,The Royal Tenenbaums ,7.6,Comedy|Drama,WesAnderson,brother brother relationship|family relationships|father daughter relationship|genius|thrown through a window,BillMurray|AnjelicaHuston|SeymourCassel,http://www.imdb.com/title/tt0265666/?ref_=fn_tt_tt_1,The Royal Tenenbaums
655,Smiling Fish & Goat on Fire ,7.6,Comedy|Romance,KevinJordan,accountant|actor|animal in title|mail carrier|single parent,DerickMartini|ChristaMiller|IonOverman,http://www.imdb.com/title/tt0162348/?ref_=fn_tt_tt_1,Smiling Fish & Goat on Fire
656,Little Children ,7.6,Drama|Romance,ToddField,adulterous wife|bar|dysfunctional marriage|sex offender|suburb,KateWinslet|NoahEmmerich|JaneAdams,http://www.imdb.com/title/tt0404203/?ref_=fn_tt_tt_1,Little Children
657,Lone Survivor ,7.6,Action|Biography|Drama|Thriller|War,PeterBerg,courage|navy seal|outnumbered|shot multiple times|survival,JerryFerrara|ScottElrod|DanBilzerian,http://www.imdb.com/title/tt1091191/?ref_=fn_tt_tt_1,Lone Survivor
658,The Illusionist ,7.6,Drama|Mystery|Romance|Thriller,NeilBurger,duchess|illusionist|magician|prince|supernatural power,RufusSewell|EddieMarsan|JakeWood,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,The Illusionist
659,Dawn of the Planet of the Apes ,7.6,Action|Adventure|Drama|Sci-Fi,MattReeves,ape|dam|leader|post apocalypse|sequel,GaryOldman|JudyGreer|KodiSmit-McPhee,http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1,Dawn of the Planet of the Apes
660,Instructions Not Included ,7.6,Comedy|Drama,EugenioDerbez,father daughter relationship,EugenioDerbez|JessicaLindsey|HugoStiglitz,http://www.imdb.com/title/tt2378281/?ref_=fn_tt_tt_1,Instructions Not Included
661,The Illusionist ,7.6,Drama|Mystery|Romance|Thriller,NeilBurger,duchess|illusionist|magician|prince|supernatural power,RufusSewell|EddieMarsan|JakeWood,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,The Illusionist
662,The Past is a Grotesque Animal ,7.6,Biography|Documentary|Music,JasonMiller,artist|band|male rear nudity|sexuality|stage,JonBrion|DottieAlexander|DavidBarnes,http://www.imdb.com/title/tt3072636/?ref_=fn_tt_tt_1,The Past is a Grotesque Animal
663,Indiana Jones and the Temple of Doom ,7.6,Action|Adventure,StevenSpielberg,children|studio logo segues into film|temple|village|white dinner jacket,HarrisonFord|AmrishPuri|KateCapshaw,http://www.imdb.com/title/tt0087469/?ref_=fn_tt_tt_1,Indiana Jones and the Temple of Doom
664,1776 ,7.6,Drama|Family|History|Musical,PeterH.Hunt,continental congress|debate|declaration of independence|massachusetts|pennsylvania,BlytheDanner|KenHoward|HowardCaine,http://www.imdb.com/title/tt0068156/?ref_=fn_tt_tt_1,1776
665,Spellbound ,7.6,Film-Noir|Mystery|Romance|Thriller,AlfredHitchcock,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder,NormanLloyd|RhondaFleming|LeoG.Carroll,http://www.imdb.com/title/tt0038109/?ref_=fn_tt_tt_1,Spellbound
666,The Hurricane ,7.6,Biography|Drama|Sport,NormanJewison,african american|book|boxer|boxing|murder,DenzelWashington|VincentPastore|DeborahKaraUnger,http://www.imdb.com/title/tt0174856/?ref_=fn_tt_tt_1,The Hurricane
667,The Abyss ,7.6,Adventure|Drama|Sci-Fi|Thriller,JamesCameron,alien|estranged couple|ocean|submarine|underwater,MichaelBiehn|ToddGraff|MaryElizabethMastrantonio,http://www.imdb.com/title/tt0096754/?ref_=fn_tt_tt_1,The Abyss
668,Beyond the Mat ,7.6,Biography|Documentary|Sport,BarryW.Blaustein,championship|drugs|three word title|wrestler|wrestling,TerryFunk|VinceMcMahon|MickFoley,http://www.imdb.com/title/tt0218043/?ref_=fn_tt_tt_1,Beyond the Mat
669,Army of Darkness ,7.6,Comedy|Fantasy|Horror,SamRaimi,army of the dead|battle|necronomicon|reluctant hero|skeleton soldier,PatriciaTallman|BridgetFonda|EmbethDavidtz,http://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1,Army of Darkness
670,The Town ,7.6,Crime|Drama|Thriller,BenAffleck,bank manager|bank robbery|criminal gang|heist|prison,JeremyRenner|JonHamm|OwenBurke,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,The Town
671,The Evil Dead ,7.6,Fantasy|Horror,SamRaimi,cult director|cult film|evil dead|necronomicon|psychotronic film,TedRaimi|BetsyBaker|EllenSandweiss,http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1,The Evil Dead
672,The Last Temptation of Christ ,7.6,Drama,MartinScorsese,carpenter|exorcism|faith|reference to jesus christ|temptation,IrvinKershner|BarbaraHershey|RobertsBlossom,http://www.imdb.com/title/tt0095497/?ref_=fn_tt_tt_1,The Last Temptation of Christ
673,The Flowers of War ,7.6,Drama|History|Romance|War,YimouZhang,abusive stepfather|attempted rape|food shortage|sexual abuse|starving child,ChristianBale|NiNi|ShigeoKobayashi,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1,The Flowers of War
674,127 Hours ,7.6,Adventure|Biography|Drama|Thriller,DannyBoyle,alone|aron ralston|based on autobiography|canyon|survival,JamesFranco|TreatWilliams|KateBurton,http://www.imdb.com/title/tt1542344/?ref_=fn_tt_tt_1,127 Hours
675,The Gatekeepers ,7.6,Documentary|War,DrorMoreh,interview|jerusalem|jewish|terrorism|terrorist bombing,AmiAyalon|YuvalDiskin|YaakovPeri,http://www.imdb.com/title/tt2309788/?ref_=fn_tt_tt_1,The Gatekeepers
676,Bullets Over Broadway ,7.5,Comedy|Crime,WoodyAllen,actress|bodyguard|new york city|play|playwright,JimBroadbent|ChazzPalminteri|DianneWiest,http://www.imdb.com/title/tt0109348/?ref_=fn_tt_tt_1,Bullets Over Broadway
